year,month,n_days,births,total_pop,births_pct,births_pct_day,date,seasonal,trend,remainder,country
2002,2,28,303977,287625193,0.001056851094403264,37.74468194297371,2002-02-01,-0.5644234878413117,38.38927641448629,-0.08017098367126607,United States
2002,3,31,331505,287625193,0.0011525589832459494,37.17932204019191,2002-03-01,-0.8884575632235526,38.40947745511342,-0.3416978516979512,United States
2002,4,30,324432,287625193,0.0011279679523761327,37.59893174587109,2002-04-01,-2.1914078893269866,38.38905388486982,1.4012857503282632,United States
2002,5,31,339007,287625193,0.0011786415385386633,38.02069479156978,2002-05-01,-1.9704662783375964,38.368630314626216,1.6225307552811614,United States
2002,6,30,327588,287625193,0.0011389405656131103,37.96468552043701,2002-06-01,-0.33660673586964635,38.32824081770594,-0.02694856139928703,United States
2002,7,31,357669,287625193,0.0012435245893081418,40.1136964292949,2002-07-01,1.8920607179379236,38.28785132078566,-0.06621560942868854,United States
2002,8,31,359417,287625193,0.001249601942900739,40.30974009357222,2002-08-01,2.71947908196612,38.25457521743551,-0.664314205829406,United States
2002,9,30,348814,287625193,0.0012127379954509061,40.424599848363535,2002-09-01,3.372815671156534,38.221299114085355,-1.1695149368783575,United States
2002,10,31,345814,287625193,0.001202307754731346,38.784121120365995,2002-10-01,0.7550115427415952,38.24440499428803,-0.21529541666362917,United States
2002,11,30,318573,287625193,0.0011075976922508314,36.91992307502771,2002-11-01,-0.5653351222018824,38.267510874490704,-0.7822526772611127,United States
2002,12,31,334256,287625193,0.0011621235139857864,37.48785528986407,2002-12-01,-0.6141606386287127,38.3454740002237,-0.24345807173092027,United States
2003,1,31,329803,290107933,0.0011368286161275018,36.67189084282264,2003-01-01,-1.6085093034190672,38.42343712595671,-0.1430369797149993,United States
2003,2,28,307248,290107933,0.0010590816901239306,37.82434607585466,2003-02-01,-0.5644234878413117,38.50063855691071,-0.11186899321473476,United States
2003,3,31,336920,290107933,0.0011613608649578017,37.46325370831619,2003-03-01,-0.8884575632235526,38.57783998786471,-0.22612871632496478,United States
2003,4,30,330106,290107933,0.001137873054991571,37.929101833052364,2003-04-01,-2.1914078893269866,38.61020326553363,1.5103064568457256,United States
2003,5,31,346754,290107933,0.0011952585936352178,38.55672882694251,2003-05-01,-1.9704662783375964,38.64256654320255,1.884628562077559,United States
2003,6,30,337425,290107933,0.001163101596397917,38.77005321326391,2003-06-01,-0.33660673586964635,38.63413969801677,0.47252025111678364,United States
2003,7,31,364226,290107933,0.001255484454470261,40.49949853129874,2003-07-01,1.8920607179379236,38.625712852830986,-0.018275039470168508,United States
2003,8,31,360103,290107933,0.0012412725025344273,40.041048468852495,2003-08-01,2.71947908196612,38.584543849772786,-1.2629744628864117,United States
2003,9,30,359644,290107933,0.0012396903327700453,41.323011092334845,2003-09-01,3.372815671156534,38.54337484671458,-0.5931794255362703,United States
2003,10,31,354048,290107933,0.0012204009602177959,39.367772910251475,2003-10-01,0.7550115427415952,38.51728322947802,0.095478138031865,United States
2003,11,30,320094,290107933,0.0011033617615689262,36.77872538563087,2003-11-01,-0.5653351222018824,38.49119161224146,-1.1471311044087074,United States
2003,12,31,343579,290107933,0.0011843143910166703,38.20369003279581,2003-12-01,-0.6141606386287127,38.49282311770685,0.3250275537176748,United States
2004,1,31,332907,292805298,0.0011369568866202687,36.67602860065383,2004-01-01,-1.6085093034190672,38.49445462317223,-0.20991671909933274,United States
2004,2,29,315821,292805298,0.0010786041173339697,37.1932454253093,2004-02-01,-0.5644234878413117,38.47796106761861,-0.7202921544679981,United States
2004,3,31,346348,292805298,0.0011828611106620072,38.15681002135507,2004-03-01,-0.8884575632235526,38.46146751206499,0.5838000725136325,United States
2004,4,30,333335,292805298,0.001138418608805364,37.9472869601788,2004-04-01,-2.1914078893269866,38.426447648818566,1.712247200687223,United States
2004,5,31,337651,292805298,0.0011531587792513235,37.19867029842979,2004-05-01,-1.9704662783375964,38.391427785572134,0.777708791195252,United States
2004,6,30,344881,292805298,0.001177850955415431,39.261698513847705,2004-06-01,-0.33660673586964635,38.362104633805416,1.2362006159119332,United States
2004,7,31,359426,292805298,0.001227525603037415,39.597600097981136,2004-07-01,1.8920607179379236,38.33278148203869,-0.6272421019954777,United States
2004,8,31,355408,292805298,0.0012138031737390217,39.154941088355535,2004-08-01,2.71947908196612,38.2971226593058,-1.8616606529163846,United States
2004,9,30,356033,292805298,0.0012159376979579105,40.53125659859701,2004-09-01,3.372815671156534,38.261463836572915,-1.1030229091324344,United States
2004,10,31,348466,292805298,0.0011900945863349782,38.39014794628962,2004-10-01,0.7550115427415952,38.26424529910739,-0.6291088955593551,United States
2004,11,30,335704,292805298,0.0011465093094046406,38.21697698015468,2004-11-01,-0.5653351222018824,38.267026761641866,0.5152853407146978,United States
2004,12,31,346072,292805298,0.0011819185047669458,38.126403379578896,2004-12-01,-0.6141606386287127,38.3313944195131,0.4091695986945041,United States
2005,1,31,331478,295516599,0.001121689952854391,36.18354686627068,2005-01-01,-1.6085093034190672,38.39576207738433,-0.6037059076945823,United States
